Room_ID,Temperature (C),Humidity (%),Air_Flow (CFM),Pressure (Pa),Energy_Consumption (kWh),Occupancy,Date_Logged,CO2_Level (ppm),System_Status,Set_Point (F),Filter_Change_Date,Comments
,20.526588107639476,49.93929088460106,354.26590712825123,101963.48269304408,7.579716675378324,6.0,2023-01-13 04:00:00,439.95340612581936,On,80.65300678767359,2022-08-25 04:00:00,
R99,20.267726011848364,49.01110346808857,376.1257052632879,100787.34380347538,7.364160717051762,0.0,2023-01-13 07:00:00,353.01507902132454,On,71.1080198159278,,
R65,22.76824880219152,47.09725455811349,420.0799296473215,100852.24656002864,15.63133868117034,3.0,2023-01-13 09:00:00,405.5815010621591,off,67.05889792469239,2022-08-26 15:00:00,
R33,23.57407210480903,53.21697806196013,274.8459849120091,101893.65727118235,11.037382764423937,4.0,2023-01-13 11:00:00,447.338328395329,ON,74.35030236152427,2022-08-27 05:00:00,
R86,20.59954739950757,59.92042349536523,300.09696863427934,100856.0372117318,8.171912979049253,,,457.6366195626167,OFF,72.26915775933725,,
R32,23.86823401280816,48.25040243304591,330.8014364023824,101433.31248770232,10.129390768918158,7.0,2023-01-13 14:00:00,362.8570607466262,ON,77.2490561974335,2022-08-28 02:00:00,
R44,23.525925663583664,42.44254840507156,362.5100103125847,100812.12365817986,18.517139583936544,,2023-01-13 15:00:00,326.9707264600302,on,66.91280121855667,2022-08-28 09:00:00,
R92,25.194162239471066,50.281811573691286,380.33615295680914,101591.00309941095,11.849875102330529,2.0,2023-01-13 18:00:00,373.2902036390544,off,81.33312539313374,2022-08-29 06:00:00,
R33,21.494518368915266,54.746982328799525,394.3827712936918,101324.84316369412,12.677094609421909,,2023-01-13 21:00:00,418.9490345261013,OFF,68.52255355451295,2022-08-30 03:00:00,ok
R70,21.455796991931948,49.74973041254856,333.9666187221404,,15.221793987578035,9.0,,434.35836392704834,off,72.17749103702971,2022-08-30 10:00:00,
R59,24.063540872470075,63.90207549017313,361.5035379595701,102368.02352476856,17.473528268875164,5.0,2023-01-14 00:00:00,378.2474133809046,ON,68.71766181837057,2022-08-31 00:00:00,
R44,24.0337740900016,55.57810306351863,374.8871544545697,100817.62025340708,16.91717515701822,0.0,2023-01-14 01:00:00,472.01608864007454,On,72.65527599863701,2022-08-31 07:00:00,
R34,23.70488242823741,39.348863369246274,391.9470250234806,101298.04757549713,9.362519505234808,9.0,2023-01-14 04:00:00,407.1150923065903,off,68.48321770131487,2022-09-01 04:00:00,
R37,22.242489912481798,50.56649924897107,371.9750615310113,101423.06572951196,14.900631823158442,2.0,2023-01-14 08:00:00,458.3806974010427,,68.4716583213706,2022-09-02 08:00:00,
R40,19.95444829191632,49.29501221940909,372.8886433075943,100550.51973747328,21.101414482088583,2.0,2023-01-14 10:00:00,316.5998646754318,on,74.6453491758637,,needs inspection
,27.23096818921365,54.86501643826202,433.7246216673769,101453.9879906106,9.616604362644932,0.0,2023-01-14 11:00:00,410.4588325386697,ON,71.94691989558743,2022-09-03 05:00:00,
R4,18.96452846803067,30.245334336461287,383.43708277962565,101562.58387324768,20.1815144603624,0.0,2023-01-14 13:00:00,498.0371976699057,OFF,76.05314405333002,2022-09-03 19:00:00,needs inspection
,24.89527718375017,40.606646061812455,295.4149561930343,101323.79807954056,12.022325324080704,4.0,2023-01-14 14:00:00,420.4375674435146,,69.17276934046288,2022-09-04 02:00:00,
,23.56029954263039,37.90305257158892,384.7768878782889,100778.91818364096,23.497179915043542,,2023-01-14 16:00:00,327.6549354595822,,78.66621494352907,,
R3,23.5708637731607,55.99928729996205,392.4551055371572,,12.991024865291832,3.0,2023-01-14 17:00:00,462.93547290991336,off,67.85902262155335,2022-09-04 23:00:00,
R76,22.18951139548432,47.86557129069792,274.10631266595954,102119.91948909036,18.77366649033905,1.0,,450.0255433879216,,nan,2022-09-05 20:00:00,
R80,20.30709572121972,64.90726136849952,332.1485399596695,101612.035610447,15.997119929933836,9.0,2023-01-14 21:00:00,376.21320938926647,On,nan,2022-09-06 03:00:00,ok
R60,19.93625700801872,43.8659733645906,375.03328606906047,,6.6945829221641375,,2023-01-15 00:00:00,473.690616683294,OFF,68.60400260783817,2022-09-07 00:00:00,needs inspection
R79,20.590688617990065,51.70416222375488,316.98394302632767,,13.413247538787326,6.0,2023-01-15 03:00:00,316.9804766552679,off,74.19529145660151,,needs inspection
R54,22.60921802872978,50.03046020153415,371.0486472194695,101203.65936159398,15.95948867936518,8.0,2023-01-15 05:00:00,389.4896149003427,Off,69.49794244895243,2022-09-08 11:00:00,needs inspection
R52,20.822404235954192,59.495541354413234,242.3328540064378,100842.64728712464,11.730508058372118,0.0,,447.287992670622,Off,66.97641222399284,2022-09-09 08:00:00,ok
R63,20.20388944686891,36.33121301584579,384.6739455956997,101664.46564502965,10.298005417578237,8.0,2023-01-15 12:00:00,334.4690909724319,off,75.64893398278694,2022-09-10 12:00:00,
R5,25.68839054237388,31.9801956241998,380.8502974788349,,15.237467341258215,9.0,2023-01-15 15:00:00,458.40556721185567,On,63.068224378300286,2022-09-11 09:00:00,ok
,24.14414905800505,55.41462728204788,384.1784661600239,101539.1583461876,13.754640776734796,7.0,2023-01-15 16:00:00,433.0579510262415,off,73.73009513076741,2022-09-11 16:00:00,ok
R24,21.600153675091438,57.59155160302647,281.7022144399733,101363.57824810884,6.635530493442129,2.0,2023-01-15 17:00:00,395.8567132076605,,nan,2022-09-11 23:00:00,
,21.95245948024328,44.2348959927328,410.59719926932,101028.09429596564,17.02106432638666,,2023-01-15 18:00:00,376.242606638026,OFF,73.41654111594325,2022-09-12 06:00:00,ok
R43,22.806796400845226,35.21088431225871,261.188238355084,,17.957210758759274,2.0,2023-01-15 22:00:00,354.78653009684865,ON,77.9135966394034,2022-09-13 10:00:00,
R70,23.29836628560293,49.84690150827005,298.53142459089645,100748.33379839711,16.537017848598442,0.0,2023-01-16 00:00:00,366.3119067190312,ON,nan,,ok
R56,25.831847282506445,55.792914996010886,282.36648570782324,100481.32782644464,10.876938747826197,3.0,2023-01-16 01:00:00,451.49204562732336,ON,71.45622187546097,,
R24,23.004279305247355,40.26931059118444,405.63441874949626,100647.27624844386,20.977403254127395,5.0,2023-01-16 03:00:00,427.8893620201549,On,nan,2022-09-14 21:00:00,
R57,23.72535997927778,61.965715016644914,318.5368303153606,100970.48952118476,12.016854706941348,9.0,2023-01-16 04:00:00,409.5834818398388,on,78.66429121853595,2022-09-15 04:00:00,ok
R96,20.99694882028541,48.4147042697303,426.686385495825,102301.62956876328,25.489696695662158,1.0,2023-01-16 05:00:00,411.9385357668677,,67.38341720423918,2022-09-15 11:00:00,
R76,22.03148100195449,40.66732040926805,264.63210212035267,101413.87505313402,15.162035066700682,,2023-01-16 07:00:00,439.7091828842384,OFF,nan,2022-09-16 01:00:00,needs inspection
R27,22.24419024637208,45.567177488084894,294.173778002567,101525.24069325316,11.63757201996832,3.0,2023-01-16 08:00:00,371.8259259704279,On,63.45511894410095,2022-09-16 08:00:00,
R24,23.244995728113626,67.11708480142343,322.58563517547,100727.35311820038,12.269791005916394,,2023-01-16 11:00:00,407.29357825758376,Off,71.34947233076808,2022-09-17 05:00:00,needs inspection
,24.398177065213016,33.86438602123259,375.0891368083773,102228.59832181894,15.676691739461454,9.0,2023-01-16 13:00:00,349.55724837383354,off,75.58276511679914,,needs inspection
R64,27.38295614377889,64.71170327493608,405.8699407951231,100483.67065293866,19.97223687754454,7.0,2023-01-16 14:00:00,412.6374612122001,on,75.53336850721836,2022-09-18 02:00:00,
R66,24.180801591801696,43.30927261340084,332.0115677105457,101185.0948288115,3.1417031957055386,8.0,2023-01-16 16:00:00,466.0729387938002,off,64.54172260958299,2022-09-18 16:00:00,
R19,22.45835501434588,60.39904687396076,283.6976156958981,100842.7311025449,25.2103482646394,6.0,2023-01-16 17:00:00,344.26872985101863,on,nan,2022-09-18 23:00:00,
,20.501518386389943,45.120885918542974,302.14245425524786,101920.2742971718,15.880949112513465,5.0,2023-01-16 21:00:00,388.7809493506544,OFF,72.51357487286106,2022-09-20 03:00:00,
R73,16.690260689225482,71.57308213265503,367.1893940774943,,11.665756415242182,2.0,2023-01-16 22:00:00,373.6057246942144,off,71.72013071029073,2022-09-20 10:00:00,ok
R76,20.685612445798096,43.94285076996662,347.5673824214774,101838.49313165988,15.989583336710378,5.0,2023-01-16 23:00:00,404.4206188850906,Off,64.2102540190583,2022-09-20 17:00:00,
R62,22.8543899394429,63.01741289398798,338.47996428971163,100916.891377729,11.568604321224578,3.0,2023-01-17 02:00:00,408.1177280408239,On,72.16970488717865,2022-09-21 14:00:00,
R9,26.69042709803972,65.61511196726853,303.7883427865848,101364.07153148482,7.836643551301736,9.0,2023-01-17 03:00:00,347.133869859395,OFF,71.83585286378012,2022-09-21 21:00:00,
R96,20.557740860843992,42.46582129653817,401.7624667361876,101394.5301993267,17.92649718258169,8.0,2023-01-17 05:00:00,378.9122764195301,OFF,67.94272137981642,2022-09-22 11:00:00,ok
R76,19.753963321629104,54.59972142939117,257.6906068880953,100536.5017589045,17.57441798038186,1.0,2023-01-17 06:00:00,434.08204818202427,On,74.26940685018256,2022-09-22 18:00:00,ok
R16,23.229797928766263,43.22284630247894,303.5244569903795,100923.58777802458,19.09962626317617,1.0,2023-01-17 07:00:00,361.7716508398651,on,71.75707098609408,2022-09-23 01:00:00,needs inspection
R37,18.699416982448398,70.13387247526623,275.17353724549605,101288.0135682028,16.621701050074343,6.0,2023-01-17 08:00:00,356.96722037443834,OFF,nan,,
R93,20.82706086973824,51.84680305864909,277.5177390150735,100632.0060288005,8.212412300790325,3.0,2023-01-17 11:00:00,391.20256880126686,Off,69.42424859677098,2022-09-24 05:00:00,
R11,17.717163677272808,36.52873710470303,303.9070093437344,101577.79462091794,10.4966430874376,8.0,2023-01-17 12:00:00,408.41042031152494,Off,71.294064372206,2022-09-24 12:00:00,
R51,25.38468093541353,40.28385961489349,299.8021313959251,102069.55655416414,10.178999642883776,7.0,2023-01-17 13:00:00,447.4010924177393,on,nan,2022-09-24 19:00:00,
R31,21.71365038686845,62.00413907944426,360.3633664699472,102460.7248727114,20.40028029569655,1.0,2023-01-17 14:00:00,425.4951949307636,,70.8295098089652,2022-09-25 02:00:00,
R34,25.094540779933656,43.43105721028604,353.4672168518125,101122.80128840802,19.71394257070038,7.0,2023-01-17 15:00:00,425.8239740191098,Off,nan,2022-09-25 09:00:00,ok
R41,18.01393085301408,39.5308901731806,313.9131223331373,101570.7147263601,17.436526185224974,3.0,2023-01-17 16:00:00,395.2403774040998,OFF,71.00908564327466,,
R48,20.50156244261557,55.36652752527286,358.8410436069699,,20.359649326058985,1.0,2023-01-17 17:00:00,396.2132408610869,ON,75.66635225484352,2022-09-25 23:00:00,ok
R2,22.013109249295457,61.85704154662997,322.66599577063675,,10.60358608794006,9.0,2023-01-17 18:00:00,362.24257311367353,ON,78.78509711409149,2022-09-26 06:00:00,
R89,22.117451484411852,57.18953310665067,336.41724448369735,101275.57739938036,16.742975599304902,6.0,,424.31866271506914,On,73.40287962092387,2022-09-26 13:00:00,
R93,20.87483632130189,59.960476858058165,433.6726045149268,101542.98769475002,14.37412785808418,5.0,2023-01-17 20:00:00,423.17772149993215,Off,64.5700166180035,2022-09-26 20:00:00,
R90,23.557124830868748,42.43204911430539,417.0230525895174,100058.87695739017,19.23441051942457,9.0,2023-01-17 21:00:00,435.85822638469017,Off,69.96814627092468,2022-09-27 03:00:00,
,19.330948926543517,35.78189333258156,285.02093815362014,101666.03474503131,14.423878837239013,4.0,2023-01-17 22:00:00,375.5947764723328,On,74.37528573844601,2022-09-27 10:00:00,
R15,23.28609708514687,47.49166983544953,292.58683556236906,102348.43109785978,19.38084583595617,,2023-01-18 01:00:00,339.30209408618697,,70.74196230975903,2022-09-28 07:00:00,
R31,22.83078502994898,43.564817696198574,400.8830733421751,101049.94235853173,16.002298157068644,3.0,2023-01-18 06:00:00,400.4288001001216,On,74.88317903501783,2022-09-29 18:00:00,
R29,25.87787993880631,50.570131248970846,377.57381376197617,,16.310334045433628,4.0,,401.95281513461055,On,nan,2022-09-30 08:00:00,ok
R14,24.948242960159565,65.28468426412532,369.5347960464072,100678.68732642388,13.245752849617627,3.0,,348.9241432068061,OFF,72.08778774964912,2022-09-30 22:00:00,
R24,22.16879620352527,55.07835756289624,283.67639358444586,101058.9157184364,3.9082611997445937,5.0,2023-01-18 11:00:00,354.33383779388566,ON,67.45377270778971,2022-10-01 05:00:00,
R62,27.151869812204968,55.38296079049633,402.3658853310724,101021.32278339389,21.848505538270924,3.0,2023-01-18 12:00:00,473.2256775133428,OFF,70.552629718235,2022-10-01 12:00:00,ok
R65,26.38835210610801,60.72507337309802,408.4794996213887,,9.56972708940957,1.0,,505.0181639992659,ON,66.15580034997903,2022-10-01 19:00:00,ok
R2,21.37758962880232,46.350472704571146,338.5304627965986,,21.27701804729948,0.0,2023-01-18 14:00:00,399.7290280686819,on,73.72483353175977,2022-10-02 02:00:00,
R28,24.42892737738589,41.607903326609936,347.8261525093069,101534.10287794398,19.72934821842073,0.0,2023-01-18 15:00:00,485.7633021075855,OFF,62.17424126409693,2022-10-02 09:00:00,ok
R56,25.421578893830876,30.33643410623998,375.7127378008918,101856.97049378043,9.336075243661275,3.0,2023-01-18 17:00:00,373.42070582570216,ON,72.07673893909515,2022-10-02 23:00:00,
R25,19.58769134854974,70.56207129940321,378.6028720857072,101451.28442299832,16.75185108193169,4.0,2023-01-18 18:00:00,472.87437558726856,off,81.51079822038767,2022-10-03 06:00:00,ok
R47,24.646061217123968,47.78746376414228,406.21766799352514,101547.09916364534,15.512423210791038,6.0,2023-01-18 20:00:00,480.3213548966129,on,70.97551651402343,2022-10-03 20:00:00,needs inspection
R91,17.603151283942214,47.23186700111079,333.296138451003,101875.66147886789,12.585862045965408,7.0,2023-01-18 21:00:00,423.4277884529503,Off,75.41266141264704,2022-10-04 03:00:00,ok
,19.041853718335563,53.07406697809101,378.23029629468,101558.27265572506,6.0942079276718335,7.0,2023-01-18 22:00:00,349.37269617428626,OFF,71.2675364271078,2022-10-04 10:00:00,
R20,21.326482913888604,58.60473488359745,348.82239245628807,101586.12531800888,16.133421242472984,9.0,2023-01-19 00:00:00,460.1001269234005,OFF,76.9720002104429,2022-10-05 00:00:00,needs inspection
R87,25.75589263024007,48.32878286213589,361.2653961020471,,12.234550915429338,,2023-01-19 02:00:00,385.67832407471406,on,77.97630084515734,2022-10-05 14:00:00,
R63,22.18523695104944,52.825799504882994,331.52365355833206,,18.479319195468925,,2023-01-19 03:00:00,424.1926701482061,on,63.60433072242692,,
R8,21.86113075275845,57.348777860498174,269.671144963066,101471.35774107093,17.500715165569417,,2023-01-19 07:00:00,375.479276962579,On,62.66768765847899,2022-10-07 01:00:00,
R54,22.96016362234827,56.62881268667413,437.47919521027103,101397.76059888412,8.215322151502123,0.0,2023-01-19 08:00:00,449.0368615933707,,81.90292059204894,2022-10-07 08:00:00,needs inspection
R54,16.83139474990031,51.81021558703707,285.38686524471905,,17.75942985911077,,,382.3164707856687,off,67.27557883708074,,
R53,22.91649561524212,44.713833182502434,364.7112064506747,101269.24558642851,10.608683735882668,3.0,2023-01-19 14:00:00,315.0865163796482,OFF,85.02356145489678,2022-10-09 02:00:00,needs inspection
R41,20.715332706658263,62.38283071433636,310.8117167206802,101131.15004179571,17.40372289883992,9.0,2023-01-19 16:00:00,368.7986250842189,on,61.86992601108994,2022-10-09 16:00:00,needs inspection
R16,21.843302256817072,53.08833012598964,304.19040422593787,101086.177208698,12.525172598159635,9.0,2023-01-19 18:00:00,422.0349400764123,ON,70.1912026874547,2022-10-10 06:00:00,
R40,19.535684884161142,52.407531794885685,346.64108549753223,101261.17265924092,20.748360094393732,,2023-01-19 20:00:00,418.6748680863503,OFF,nan,2022-10-10 20:00:00,needs inspection
R61,23.26011628879461,76.01683114180395,314.2120005444624,101044.69618157636,16.482884692651524,0.0,2023-01-19 21:00:00,352.18771085666623,On,74.72925248916796,2022-10-11 03:00:00,
R63,20.674355954068897,55.65509645631544,384.102603285631,99860.27565499888,21.33825755593987,7.0,2023-01-19 22:00:00,393.73537421807725,Off,64.35972874604033,2022-10-11 10:00:00,
R12,20.01781791934414,32.39237240844182,424.36230776679633,102351.48601225084,16.44364001504918,9.0,2023-01-19 23:00:00,369.8790449669584,Off,nan,2022-10-11 17:00:00,ok
R87,21.732424100113604,57.53341621104533,320.99733793149784,101869.38482710834,9.214416906433645,9.0,2023-01-20 00:00:00,437.30868190395216,off,73.5592181601595,2022-10-12 00:00:00,
R4,20.61587673663205,62.897527540827454,374.9842555151467,101334.4095248703,7.242438754705355,,2023-01-20 02:00:00,394.4916037084111,On,77.47971791728973,2022-10-12 14:00:00,
R43,19.00530526852788,56.73181351269958,373.6001135459637,100739.17282634122,18.310259173792367,7.0,2023-01-20 03:00:00,368.7375119942557,OFF,68.28931578732619,2022-10-12 21:00:00,
R92,22.08815887992932,37.75701763710634,387.1341209179861,102273.64434738657,24.246810706931903,6.0,2023-01-20 05:00:00,491.4530406163026,OFF,71.47521517445388,2022-10-13 11:00:00,
R51,22.534949776835557,41.494795457907,288.1168788836351,101836.76532209267,20.814192887674928,8.0,2023-01-20 07:00:00,423.97034587982415,,72.30245497605787,2022-10-14 01:00:00,ok
,21.447576001166944,55.8857840442061,394.3645418633371,100656.63728056203,9.217920916280717,1.0,2023-01-20 09:00:00,422.5412657287019,On,69.781943866127,2022-10-14 15:00:00,ok
R23,23.893769275118263,53.94671529822981,351.8968917723801,,17.088403761197004,0.0,2023-01-20 11:00:00,382.3010753339462,On,64.86330905463322,2022-10-15 05:00:00,
,20.67374713097368,38.04116937964815,384.1664496405535,101097.72614062828,15.537221871704462,8.0,2023-01-20 12:00:00,435.48867132225615,off,75.11750820460261,2022-10-15 12:00:00,
R4,21.31237075712089,61.966314866456514,403.6489023883006,,16.61592741229103,4.0,,428.3769997095852,ON,nan,2022-10-16 02:00:00,ok
,16.24519708816104,43.90217095680618,468.19362473096805,,21.41908429926781,2.0,2023-01-20 15:00:00,480.6790732299898,Off,nan,,
R49,25.41718566861131,50.14688194729197,280.94776984231123,100794.6974668017,17.721101761701735,7.0,2023-01-20 17:00:00,353.4019188901247,Off,71.99963574043763,2022-10-16 23:00:00,
,21.37740990110905,56.48280433843859,386.0781252563072,100682.70786715002,17.57031276212388,8.0,2023-01-20 19:00:00,383.4808101895035,On,66.04845605266867,2022-10-17 13:00:00,
R5,22.77812538635884,54.19532443907028,422.6630331660517,100272.17652907984,18.7828233745657,,2023-01-20 21:00:00,396.37073947988574,off,70.76957807024445,2022-10-18 03:00:00,
R57,19.611148898498936,46.27166847908233,435.9688953103648,100023.43145608636,16.429016433973665,8.0,2023-01-21 01:00:00,440.39354572360986,on,72.79999772898594,2022-10-19 07:00:00,
R26,17.98388419935607,67.26963851233405,449.625767658406,101144.34471901636,10.774230207869206,5.0,2023-01-21 02:00:00,412.2195122921057,Off,78.10909009724679,2022-10-19 14:00:00,needs inspection
R54,22.508659089668058,46.003638143853976,311.6671706108326,101292.9079193556,17.766944915372132,2.0,2023-01-21 03:00:00,404.49400556254864,Off,74.69194194298679,2022-10-19 21:00:00,
R91,20.109123136789243,52.24684725751886,322.52214320457097,100819.70089003554,14.830373870360456,,2023-01-21 04:00:00,460.1174309810948,ON,72.28075827168209,,
R22,18.444365726005813,59.325908318730896,392.9793943489901,101067.39080309588,7.026220209183338,4.0,2023-01-21 05:00:00,503.7785181154746,Off,nan,2022-10-20 11:00:00,
R61,19.29612999096401,32.39191188019224,347.7294391033881,101657.46358115086,12.110396115836448,2.0,2023-01-21 07:00:00,406.0596352392161,on,76.20867089523422,2022-10-21 01:00:00,
R72,26.21785408768141,34.74343685429905,351.26942102712053,,19.40573360406685,,2023-01-21 08:00:00,473.6322035988808,OFF,69.65757303070842,2022-10-21 08:00:00,ok
R36,25.699860347225066,75.58199285668252,315.5136112967913,101218.27161032478,10.21215522492394,,2023-01-21 11:00:00,450.0505460015919,,79.62229686963339,,
,19.846789496679342,51.84551303197037,422.1816001734407,101057.34164371616,12.706806819494576,0.0,2023-01-21 13:00:00,296.20828012970514,on,66.5866774921563,2022-10-22 19:00:00,
R22,25.80781019317414,65.42109952567876,287.1746552860372,,19.28351240121278,9.0,2023-01-21 14:00:00,378.2459887334991,ON,75.61679423636474,2022-10-23 02:00:00,
R98,19.40688461418386,70.61503576636397,336.0518534834096,101732.75051122213,10.97414124128562,7.0,2023-01-21 16:00:00,435.12754488590895,ON,76.44266381406024,2022-10-23 16:00:00,
R5,19.810954366538105,60.24062525811463,389.5185948025856,101233.42476447336,4.15161291137149,1.0,2023-01-21 18:00:00,380.1584483065244,on,80.22697783947628,2022-10-24 06:00:00,
,18.54300067258916,55.92526949201183,367.0025647284445,101146.66343291006,9.029052994538551,3.0,,479.04626214733815,on,69.40629184302077,2022-10-24 13:00:00,
R3,24.315443868829103,57.78361076166638,378.53064986097655,101915.32045622608,10.206107719066123,1.0,2023-01-21 20:00:00,409.25339152259806,ON,83.823667423018,2022-10-24 20:00:00,ok
R20,23.40742309172643,49.96625542589048,319.3881632746125,101350.59895094056,17.064994560688987,7.0,2023-01-21 23:00:00,330.91671865531515,Off,69.29949820495067,2022-10-25 17:00:00,needs inspection
R4,20.373393577195436,48.29815377475072,295.7424736721101,101074.10790359424,13.929661511360694,7.0,,349.75514036865377,OFF,65.4432487399591,2022-10-26 00:00:00,
R25,20.78218654058826,45.46771950672725,308.7294735010522,100638.76722605796,16.897026988025548,,2023-01-22 01:00:00,348.0954741466377,Off,60.468885978215525,2022-10-26 07:00:00,needs inspection
R87,22.121304069862067,50.88406886291848,282.44628168959895,101575.12023471828,18.28881588075187,8.0,2023-01-22 04:00:00,501.3790986662359,ON,65.76212274739146,2022-10-27 04:00:00,ok
R46,19.922624708972407,64.77530081055262,283.8771021628215,101058.19984678042,14.652338568788654,1.0,2023-01-22 05:00:00,400.16879874461296,on,78.59101525542928,,ok
R94,22.6761420644496,38.58310885866495,374.09330308592456,101935.41064940652,9.065033058471275,7.0,,326.4313075959249,Off,77.77997008380413,2022-10-27 18:00:00,
R46,21.87440472637716,48.06340540720282,377.3632398688984,100886.61310939408,20.28907090410398,1.0,,366.3791244647408,,78.91192920185267,2022-10-28 01:00:00,
R59,21.40262988283397,42.831776793971954,377.4441917658682,,12.054439336094363,0.0,2023-01-22 08:00:00,405.8688181609664,OFF,65.3010698577857,2022-10-28 08:00:00,needs inspection
,23.88847806456439,48.78252491616716,366.3939762079679,101562.7153412633,10.435945403517437,8.0,2023-01-22 11:00:00,428.4240385903136,OFF,79.13811518653789,2022-10-29 05:00:00,
R12,23.252292969060957,65.13449743242131,354.2946503146665,100927.22146602956,12.912848090052838,2.0,2023-01-22 12:00:00,441.7771378522978,OFF,74.7136558227219,2022-10-29 12:00:00,
R59,19.55611188800362,56.30811684554777,239.03498136262323,101537.19696893053,16.720269607817333,8.0,2023-01-22 13:00:00,367.9526200222335,off,72.86507781423819,2022-10-29 19:00:00,
R67,22.248330763573065,39.758131756707954,338.5100184712403,101964.75933488007,16.741708696230635,6.0,2023-01-22 14:00:00,498.4578606029573,ON,78.29992617231109,2022-10-30 02:00:00,
R11,23.878467808429477,68.54092566334188,307.4296782869843,100216.59058032295,10.510849667871852,,2023-01-22 15:00:00,373.36704883247216,ON,76.25949719092158,2022-10-30 09:00:00,needs inspection
R15,17.826486797196573,62.21033695525353,358.7605709454256,101576.3724037454,12.561473135256277,0.0,2023-01-22 16:00:00,350.00609628922285,,77.40882799386516,2022-10-30 16:00:00,
R60,23.426496671482894,40.4056076327652,334.3235156913801,102139.58318245049,25.375325196742708,8.0,2023-01-22 19:00:00,401.1441438672952,off,63.33093203876668,2022-10-31 13:00:00,
R77,20.091852108643707,46.27793223928947,396.0900750988626,101034.10898330396,20.90064086870764,2.0,2023-01-22 20:00:00,376.0357005267805,On,69.19937965466703,2022-10-31 20:00:00,ok
R64,17.4877947483387,60.88748619704186,374.1343943604607,100738.06001779552,20.721465342799696,8.0,2023-01-22 21:00:00,326.29307822840866,ON,75.95196769319485,2022-11-01 03:00:00,
R93,17.931143905292092,68.84586305934609,371.0047245225921,101226.03113550766,8.06065724772099,4.0,2023-01-22 22:00:00,380.5374538216518,On,74.82093908799195,2022-11-01 10:00:00,
R15,22.12021236665345,65.43243528272188,380.3425296607836,102358.95316908178,18.819301758167114,,2023-01-22 23:00:00,519.0722693838056,off,nan,2022-11-01 17:00:00,
R93,22.649306254303703,45.11150578213726,452.8271782414771,100409.158876397,14.734465991515446,9.0,2023-01-23 00:00:00,292.7756248119441,ON,78.41172710117546,2022-11-02 00:00:00,ok
R17,19.73920843723898,38.80382566710989,293.4555782337042,100799.34504418031,12.245090982308753,5.0,2023-01-23 01:00:00,368.4170799483725,on,86.86537642685143,2022-11-02 07:00:00,
R20,23.59648114694344,51.40886246911204,373.68160384057273,102073.71584158982,15.840076702662644,8.0,2023-01-23 02:00:00,489.6391985021105,Off,67.48637772710678,2022-11-02 14:00:00,needs inspection
R77,17.8461998443276,32.31560634437149,303.6809435009231,102253.85117176888,19.72605767305742,6.0,2023-01-23 03:00:00,462.4486523534761,,70.97059098978065,2022-11-02 21:00:00,ok
R25,21.834800503381707,53.23167714184781,377.7756323171124,101273.28438785486,17.504157955021057,6.0,2023-01-23 04:00:00,371.4687165859359,OFF,68.89202287224288,2022-11-03 04:00:00,ok
R95,18.972459500593857,48.52397413701331,304.0656744256953,100705.47364873668,10.6076309932897,7.0,2023-01-23 05:00:00,410.1797548467653,OFF,71.52557121903463,2022-11-03 11:00:00,
R78,19.84896658679012,55.136001065697165,398.79083596723547,101664.47349388112,16.08341559482143,8.0,2023-01-23 08:00:00,489.2225104804588,off,nan,2022-11-04 08:00:00,needs inspection
R29,19.175732863355957,67.72251596669744,287.0747544662333,102050.50071906566,24.725975371384664,0.0,2023-01-23 13:00:00,340.37936233217584,On,69.19082182405171,,
R89,23.324510444788206,66.6125921454787,339.14914747878146,101764.7085205687,5.894569653527519,0.0,2023-01-23 14:00:00,350.75610753469874,OFF,75.48169573849438,2022-11-06 02:00:00,
R83,25.603921551644756,45.429037434137285,334.575860577209,100786.3119615076,12.011661583725717,2.0,2023-01-23 15:00:00,387.5357071361997,Off,74.00086439486404,2022-11-06 09:00:00,needs inspection
R73,20.007761861323807,54.68774256075024,371.6479912680348,101481.56607000658,17.92157083217655,4.0,2023-01-23 17:00:00,418.12057314377256,off,74.42508362413413,2022-11-06 23:00:00,
R7,23.44268031795135,40.016145608117085,281.11912496228814,101668.53289792946,14.497621397141474,1.0,2023-01-23 18:00:00,394.7105948967617,Off,70.08425710637079,,needs inspection
R74,22.92786468342827,57.6608027838469,401.0691647714699,100769.20987524322,17.052750426638084,9.0,2023-01-23 20:00:00,327.4058162249126,OFF,nan,2022-11-07 20:00:00,
R71,20.49003703321045,62.26933223884308,454.4221386434963,101307.08721064676,13.8446526127116,3.0,2023-01-23 21:00:00,375.5152414925881,,70.36038446302211,2022-11-08 03:00:00,
R63,22.636052108253036,41.7311964596014,369.4807088685452,102580.7782757922,10.169216383147916,9.0,2023-01-24 01:00:00,423.5742776013615,off,64.474151630822,2022-11-09 07:00:00,
R3,20.97030758469383,53.67365506816178,376.73145430612175,101308.85969447526,13.497670256396482,4.0,2023-01-24 03:00:00,381.9445440391027,ON,72.3273683388365,2022-11-09 21:00:00,needs inspection
R11,20.780984439818766,59.13584626233249,218.2126130491561,,9.971993121552671,3.0,2023-01-24 04:00:00,416.03799290580696,,70.80702897834384,2022-11-10 04:00:00,
R69,20.91860453045095,41.96821049319655,350.168775329858,101386.53910082809,16.800820919728835,5.0,2023-01-24 05:00:00,358.0081064609805,Off,69.59332586379753,2022-11-10 11:00:00,
